customer_id,signup_date,subscription_months,monthly_spend,contract_type,monthly_logins,last_active_days_ago,support_tickets_6mo,features_used,payment_method,customer_age_days,engagement_score,churn
CUST_000313,2024-10-29,24,51.72,Monthly,7,10,1,8,Invoice,1808,85,1
CUST_000314,2025-05-30,18,134.3,Monthly,8,7,4,8,Invoice,1183,98,1
CUST_000315,2023-12-13,10,90.68,Quarterly,13,12,1,10,Credit Card,785,93,0
CUST_000316,2024-07-31,41,39.99,Monthly,10,7,1,10,ACH,1298,98,0
CUST_000317,2025-01-15,57,73.42,Quarterly,9,6,3,10,PayPal,1778,100,1
CUST_000318,2025-12-03,8,54.12,Monthly,10,12,1,10,Invoice,257,93,0
CUST_000319,2022-05-25,26,43.9,Quarterly,7,6,0,5,Credit Card,241,69,1
CUST_000320,2022-09-19,29,20.68,Monthly,5,5,2,1,ACH,699,60,0
CUST_000321,2021-11-10,10,41.18,Annual,11,12,0,3,PayPal,973,53,0
CUST_000322,2025-08-13,17,24.11,Monthly,11,9,1,4,PayPal,392,66,0
CUST_000323,2021-06-10,2,133.16,Monthly,12,6,2,1,Invoice,671,59,0
CUST_000324,2025-12-10,6,30.43,Monthly,7,18,1,1,PayPal,1669,42,0
CUST_000325,2025-05-22,58,162.1,Monthly,7,10,1,4,Credit Card,440,65,1
CUST_000326,2024-08-17,5,48.08,Monthly,10,9,4,4,PayPal,946,76,0
CUST_000327,2023-07-21,28,59.92,Annual,5,6,4,7,Credit Card,758,94,1
CUST_000328,2021-12-19,41,49.15,Annual,12,10,2,6,PayPal,1658,80,0
CUST_000329,2023-12-04,5,16.93,Annual,10,13,2,1,PayPal,418,52,0
CUST_000330,2026-05-01,18,33.57,Annual,15,11,1,1,Credit Card,822,49,0
CUST_000331,2023-11-18,26,15.22,Annual,8,7,1,6,Credit Card,775,78,0
CUST_000332,2022-09-13,20,58.77,Monthly,14,11,3,7,Credit Card,1613,89,1
CUST_000333,2025-08-22,41,39.61,Monthly,16,13,1,2,Invoice,1064,52,0
CUST_000334,2021-09-30,49,85.25,Monthly,5,13,2,3,Invoice,1534,62,1
CUST_000335,2025-02-04,27,22.45,Quarterly,12,7,1,2,ACH,778,58,0
CUST_000336,2023-06-07,49,18.99,Monthly,11,11,3,6,PayPal,48,84,0
CUST_000337,2023-02-04,12,36.07,Monthly,9,11,3,1,Credit Card,262,59,1
CUST_000338,2023-07-23,7,140.58,Annual,3,8,3,7,ACH,1327,92,0
CUST_000339,2026-04-24,59,71.97,Monthly,15,7,2,10,Invoice,783,100,1
CUST_000340,2022-11-23,3,37.14,Quarterly,3,7,3,2,ACH,1060,68,1
CUST_000341,2023-04-06,10,46.42,Quarterly,6,13,1,5,Credit Card,884,67,0
CUST_000342,2021-09-23,34,14.4,Monthly,5,14,2,1,Invoice,33,51,1
CUST_000343,2024-02-07,25,218.59,Monthly,14,20,2,10,Invoice,178,90,1
CUST_000344,2025-10-07,35,64.89,Monthly,9,12,0,10,PayPal,1181,88,1
CUST_000345,2023-03-05,16,26.8,Annual,17,12,0,7,Credit Card,70,73,1
CUST_000346,2025-03-25,2,54.07,Monthly,8,8,0,5,Invoice,618,67,0
CUST_000347,2025-12-02,24,15.8,Annual,4,8,2,5,Credit Card,1784,77,0
CUST_000348,2026-03-10,10,178.83,Annual,13,10,3,8,PayPal,419,95,1
CUST_000349,2023-03-16,38,19.61,Monthly,13,7,1,8,ACH,1514,88,1
CUST_000350,2021-09-09,22,62.21,Monthly,9,10,2,8,ACH,988,90,1
CUST_000351,2024-08-13,26,24.08,Annual,6,8,0,3,PayPal,1199,57,0
CUST_000352,2024-09-23,43,73.21,Monthly,6,12,4,8,PayPal,824,93,1
CUST_000353,2021-10-27,55,84.99,Quarterly,8,9,3,5,Invoice,1524,81,0
CUST_000354,2022-05-20,39,65.95,Monthly,5,13,1,1,PayPal,715,47,1
CUST_000355,2022-05-18,27,57.66,Annual,8,13,2,4,ACH,1431,67,0
CUST_000356,2026-01-19,29,121.5,Quarterly,9,7,2,5,Invoice,843,78,1
CUST_000357,2025-08-22,47,14.09,Quarterly,13,9,2,8,Invoice,1532,91,0
CUST_000358,2022-11-29,38,30.09,Monthly,5,11,1,10,Invoice,626,94,1
CUST_000359,2023-03-24,20,24.27,Monthly,8,9,2,2,PayPal,1610,61,1
CUST_000360,2024-12-09,27,231.2,Annual,7,13,1,6,Credit Card,1096,72,1
CUST_000361,2022-03-28,41,34.66,Monthly,9,16,4,4,Invoice,749,69,0
CUST_000362,2026-01-24,54,75.95,Monthly,11,6,2,3,Credit Card,1103,69,1
CUST_000363,2025-12-01,20,67.72,Quarterly,3,10,2,9,PayPal,260,95,0
CUST_000364,2023-11-01,44,21.92,Monthly,11,10,1,5,Credit Card,1330,70,1
CUST_000365,2023-12-07,19,23.66,Monthly,9,7,1,2,PayPal,1550,58,1
CUST_000366,2025-05-30,20,26.51,Monthly,5,14,5,3,Invoice,1693,66,1
CUST_000367,2021-08-07,35,36.48,Annual,6,10,4,9,ACH,1342,100,1
CUST_000368,2024-02-01,47,23.35,Annual,6,7,1,8,ACH,249,88,0
CUST_000369,2023-02-01,2,10.99,Monthly,4,11,3,6,Credit Card,59,84,1
CUST_000370,2021-07-24,30,115.76,Monthly,3,17,4,8,ACH,923,88,0
CUST_000371,2023-09-19,53,178.5,Monthly,7,13,1,1,Invoice,1762,47,1
CUST_000372,2021-09-01,34,30.89,Annual,2,7,4,2,PayPal,1086,58,0
CUST_000373,2025-11-23,22,30.66,Monthly,9,6,2,6,Credit Card,1046,84,0
CUST_000374,2021-12-11,3,10.36,Quarterly,6,14,1,5,PayPal,104,66,0
CUST_000375,2024-02-22,6,67.01,Monthly,4,9,2,1,PayPal,278,56,1
CUST_000376,2025-03-31,15,97.27,Quarterly,12,8,3,4,PayPal,124,77,1
CUST_000377,2022-10-10,27,17.93,Monthly,4,6,0,8,ACH,242,84,1
CUST_000378,2024-02-07,10,18.7,Annual,7,15,4,9,Invoice,1142,95,1
CUST_000379,2022-02-25,9,88.05,Monthly,9,8,2,1,Invoice,1199,57,1
CUST_000380,2022-06-17,33,57.89,Monthly,6,7,4,2,PayPal,937,68,0
CUST_000381,2023-03-01,32,12.29,Quarterly,8,15,2,3,ACH,512,60,1
CUST_000382,2022-12-31,48,58.72,Quarterly,7,9,4,7,PayPal,477,91,1
CUST_000383,2025-03-28,6,28.47,Monthly,8,20,0,5,PayPal,1338,55,1
CUST_000384,2024-08-01,41,33.0,Annual,9,9,4,2,ACH,1771,66,1
CUST_000385,2023-06-11,59,83.43,Annual,8,9,2,3,Credit Card,362,66,1
CUST_000386,2024-06-14,36,93.28,Quarterly,8,9,1,8,Credit Card,816,86,1
CUST_000387,2025-01-28,59,35.57,Monthly,8,5,3,4,ACH,1137,80,1
CUST_000388,2023-09-21,2,157.02,Annual,8,17,1,10,Credit Card,287,88,1
CUST_000389,2025-01-18,29,36.08,Monthly,7,7,0,9,ACH,1321,88,0
CUST_000390,2022-07-04,4,83.88,Monthly,12,9,4,6,PayPal,359,86,0
CUST_000391,2023-06-22,1,43.07,Quarterly,10,15,2,8,PayPal,321,85,0
CUST_000392,2024-04-13,19,123.91,Monthly,4,8,0,10,Invoice,1444,92,0
CUST_000393,2021-09-12,26,129.17,Monthly,10,12,5,6,ACH,898,83,1
CUST_000394,2026-03-26,25,14.57,Annual,9,16,2,2,Credit Card,1025,54,1
CUST_000395,2025-09-15,10,147.83,Annual,7,16,1,10,Credit Card,303,89,1
CUST_000396,2022-07-14,53,97.3,Monthly,8,12,1,8,Credit Card,810,83,1
CUST_000397,2024-10-17,15,88.35,Monthly,12,10,1,7,PayPal,1002,80,1
CUST_000398,2025-02-19,59,21.21,Quarterly,4,5,2,4,Credit Card,601,75,1
CUST_000399,2022-10-04,22,91.77,Monthly,6,8,2,6,PayPal,1029,82,0
CUST_000400,2026-04-06,51,104.9,Annual,9,11,4,9,PayPal,876,99,1
CUST_000401,2025-09-19,48,27.06,Annual,10,3,6,1,Invoice,1049,67,1
CUST_000402,2022-10-10,21,162.1,Monthly,17,12,2,9,PayPal,461,93,1
CUST_000403,2024-02-25,59,12.56,Quarterly,9,12,2,10,Invoice,720,98,1
CUST_000404,2021-11-12,56,18.12,Annual,7,7,2,4,PayPal,1154,73,0
CUST_000405,2025-07-23,22,48.56,Monthly,4,17,4,1,PayPal,608,53,0
CUST_000406,2023-12-06,36,52.88,Annual,13,3,1,8,ACH,985,92,1
CUST_000407,2023-09-16,34,61.8,Annual,7,12,3,8,PayPal,423,93,1
CUST_000408,2022-03-20,30,10.86,Annual,8,8,2,9,PayPal,820,97,1
CUST_000409,2025-02-04,25,171.4,Quarterly,7,19,2,10,Invoice,1185,91,0
CUST_000410,2023-07-18,45,12.28,Monthly,9,11,3,1,PayPal,1801,59,1
CUST_000411,2024-02-07,28,17.72,Monthly,8,14,3,2,ACH,155,61,0
CUST_000412,2024-07-13,1,10.71,Monthly,12,13,1,6,Credit Card,54,72,1
CUST_000413,2022-02-13,49,51.83,Monthly,9,9,1,5,ACH,990,71,0
CUST_000414,2024-11-02,45,144.61,Monthly,7,14,1,3,ACH,218,56,1
CUST_000415,2023-01-03,4,64.82,Quarterly,8,10,4,3,PayPal,1122,70,1
CUST_000416,2023-05-26,7,96.48,Annual,9,8,1,9,Credit Card,482,92,1
CUST_000417,2022-02-17,49,10.67,Annual,6,10,1,1,PayPal,1100,50,1
CUST_000418,2026-04-16,9,49.05,Annual,8,7,1,4,ACH,312,68,1
CUST_000419,2023-01-23,36,40.77,Quarterly,4,7,2,7,Credit Card,1690,88,0
CUST_000420,2022-12-06,19,44.55,Monthly,9,12,1,5,ACH,731,68,1
CUST_000421,2025-11-26,1,13.75,Quarterly,6,12,2,9,ACH,612,93,1
CUST_000422,2025-01-11,10,67.67,Monthly,3,13,3,10,ACH,590,100,0
CUST_000423,2023-05-29,36,44.98,Quarterly,8,10,3,8,Credit Card,346,95,1
CUST_000424,2022-07-06,9,82.44,Annual,12,10,2,1,PayPal,885,55,0
CUST_000425,2024-12-01,45,43.21,Monthly,4,8,2,8,PayPal,372,92,1
CUST_000426,2026-01-24,46,18.09,Annual,11,13,2,10,Credit Card,485,97,1
CUST_000427,2021-06-29,42,62.24,Annual,13,11,1,10,Credit Card,1467,94,0
CUST_000428,2023-06-07,32,19.46,Monthly,7,10,7,5,Credit Card,1453,80,1
CUST_000429,2025-07-27,32,112.94,Annual,10,11,3,6,ACH,377,84,0
CUST_000430,2022-07-30,6,57.48,Monthly,6,13,2,1,PayPal,1246,52,0
CUST_000431,2024-12-22,48,18.55,Monthly,5,8,3,5,ACH,1499,82,1
CUST_000432,2025-07-05,38,173.96,Quarterly,11,12,1,4,Credit Card,784,63,1
CUST_000433,2025-11-03,17,46.53,Annual,8,8,1,9,Invoice,1347,92,1
CUST_000434,2024-09-03,10,13.78,Quarterly,8,7,1,4,ACH,1524,68,0
CUST_000435,2023-04-06,50,59.29,Annual,8,7,1,6,ACH,893,78,0
CUST_000436,2024-06-02,27,24.6,Monthly,8,14,1,10,Credit Card,1820,91,1
CUST_000437,2023-08-14,54,91.4,Annual,5,9,0,3,Credit Card,284,56,1
CUST_000438,2023-03-20,50,95.14,Annual,10,6,1,9,Credit Card,122,94,0
CUST_000439,2025-10-24,35,203.04,Quarterly,8,11,5,8,PayPal,600,94,1
CUST_000440,2025-08-23,52,44.84,Monthly,9,15,1,9,Credit Card,1200,85,0
CUST_000441,2023-08-26,59,40.34,Quarterly,9,11,0,10,PayPal,294,89,0
CUST_000442,2023-10-18,21,80.01,Quarterly,4,9,1,6,Invoice,637,76,0
CUST_000443,2023-02-03,25,17.11,Annual,10,8,5,8,Invoice,892,97,1
CUST_000444,2022-10-31,28,49.58,Quarterly,7,12,1,1,Credit Card,738,48,0
CUST_000445,2022-08-25,47,49.51,Monthly,8,11,1,1,ACH,820,49,0
CUST_000446,2025-12-26,15,14.69,Quarterly,4,10,1,10,Invoice,907,95,1
CUST_000447,2026-04-15,4,37.06,Annual,12,11,3,4,Credit Card,724,74,0
CUST_000448,2021-07-09,29,105.96,Monthly,4,5,0,1,ACH,114,50,1
CUST_000449,2024-10-14,59,106.95,Quarterly,5,6,1,7,ACH,817,84,0
CUST_000450,2024-10-10,9,15.23,Monthly,7,8,5,4,PayPal,1706,77,1
CUST_000451,2022-08-25,27,14.76,Monthly,12,8,5,1,Invoice,906,62,0
CUST_000452,2024-06-16,26,25.24,Annual,11,9,2,1,ACH,86,56,0
CUST_000453,2024-08-15,19,113.88,Monthly,11,9,0,6,Credit Card,945,71,1
CUST_000454,2022-09-29,56,16.9,Monthly,7,10,4,6,ACH,409,85,1
CUST_000455,2023-12-31,28,73.65,Quarterly,9,12,3,6,Invoice,1740,83,1
CUST_000456,2021-09-19,17,15.33,Monthly,4,6,2,9,ACH,234,99,1
CUST_000457,2023-09-14,43,58.79,Monthly,9,5,2,7,ACH,703,90,0
CUST_000458,2021-10-13,57,32.01,Monthly,9,5,2,7,Credit Card,1681,90,1
CUST_000459,2025-11-29,41,87.77,Monthly,12,12,2,1,Credit Card,1234,53,0
CUST_000460,2024-12-29,42,23.31,Annual,13,12,2,8,Invoice,466,88,1
CUST_000461,2022-06-23,50,60.97,Annual,10,8,1,6,ACH,1390,77,1
CUST_000462,2024-03-09,20,23.44,Quarterly,2,5,1,5,ACH,604,65,1
CUST_000463,2023-04-01,45,72.53,Annual,5,12,2,6,PayPal,187,78,1
CUST_000464,2022-06-16,40,113.45,Monthly,10,8,3,9,ACH,225,100,1
CUST_000465,2025-08-30,39,16.78,Quarterly,8,17,2,4,ACH,788,63,1
CUST_000466,2023-01-19,49,110.72,Annual,4,8,4,7,PayPal,1569,92,1
CUST_000467,2023-06-05,53,55.02,Annual,11,12,2,3,ACH,194,63,1
CUST_000468,2022-03-24,23,16.8,Annual,7,16,1,2,Invoice,580,49,1
CUST_000469,2021-08-31,47,37.89,Quarterly,3,10,3,3,Credit Card,1089,70,0
CUST_000470,2024-04-04,32,18.77,Annual,7,3,3,7,ACH,684,97,1
CUST_000471,2024-11-11,52,70.26,Monthly,9,10,2,6,ACH,1523,80,1
CUST_000472,2023-10-25,47,81.12,Annual,10,10,1,3,Credit Card,705,60,0
CUST_000473,2025-03-21,33,15.59,Monthly,8,11,4,4,Credit Card,1562,74,1
CUST_000474,2024-11-24,57,45.28,Monthly,12,11,1,1,PayPal,893,49,1
CUST_000475,2024-01-26,46,94.27,Monthly,10,15,1,7,PayPal,1069,75,1
CUST_000476,2022-02-23,5,147.57,Monthly,10,13,1,5,PayPal,776,67,0
CUST_000477,2023-11-12,43,46.03,Monthly,9,10,4,1,ACH,776,60,1
CUST_000478,2026-03-28,48,160.07,Monthly,9,13,2,4,ACH,1053,67,0
CUST_000479,2024-06-17,34,48.36,Annual,8,9,3,4,PayPal,1301,76,0
CUST_000480,2026-04-13,40,35.06,Quarterly,5,20,0,7,Credit Card,1048,65,0
CUST_000481,2025-06-16,11,104.26,Quarterly,9,6,5,6,PayPal,419,89,1
CUST_000482,2024-12-07,50,43.96,Monthly,5,8,4,10,Credit Card,1293,100,1
CUST_000483,2025-03-29,3,41.92,Annual,6,12,2,10,PayPal,650,98,1
CUST_000484,2024-07-18,58,43.7,Quarterly,8,11,1,4,PayPal,151,64,0
CUST_000485,2023-09-04,33,103.8,Monthly,6,10,6,5,ACH,1168,80,0
CUST_000486,2025-01-17,11,99.17,Annual,14,15,2,2,Invoice,1265,55,0
CUST_000487,2023-02-21,16,35.84,Annual,10,13,0,7,Credit Card,1032,72,1
CUST_000488,2023-04-13,18,30.27,Monthly,9,8,1,9,PayPal,273,92,0
CUST_000489,2022-07-25,30,43.86,Quarterly,10,14,1,9,PayPal,281,86,0
CUST_000490,2024-01-20,48,52.52,Quarterly,7,11,1,7,Credit Card,1285,79,0
CUST_000491,2024-05-06,55,23.61,Monthly,12,6,3,7,Invoice,675,94,1
CUST_000492,2023-12-31,10,88.98,Monthly,9,10,1,8,Invoice,688,85,1
CUST_000493,2026-03-13,18,43.32,Monthly,5,6,1,5,ACH,274,74,1
CUST_000494,2021-09-17,38,30.33,Monthly,6,9,1,1,Invoice,136,51,1
CUST_000495,2021-08-15,19,15.65,Annual,9,9,2,10,Credit Card,1315,100,1
CUST_000496,2024-10-05,36,23.65,Annual,7,7,1,10,PayPal,1288,98,0
CUST_000497,2023-01-05,59,159.07,Monthly,11,16,5,10,Credit Card,34,99,1
CUST_000498,2023-03-11,13,28.2,Quarterly,4,12,2,3,Invoice,223,63,1
CUST_000499,2025-12-04,56,19.25,Monthly,8,15,3,3,Credit Card,1101,65,1
CUST_000500,2025-06-23,46,40.87,Monthly,4,9,1,3,Invoice,1251,61,1
CUST_000501,2024-10-10,3,28.34,Monthly,9,11,0,5,Credit Card,1195,64,0
CUST_000502,2022-08-06,10,11.79,Annual,9,7,2,7,PayPal,1131,88,1
CUST_000503,2025-07-02,38,29.51,Monthly,7,14,1,9,Credit Card,1403,86,1
CUST_000504,2021-08-21,1,49.28,Monthly,9,7,3,4,ACH,1221,78,1
CUST_000505,2024-06-20,55,50.12,Monthly,7,15,1,8,PayPal,1781,80,1
CUST_000506,2024-01-16,56,32.05,Quarterly,12,7,4,10,PayPal,699,100,0
CUST_000507,2023-05-21,27,39.65,Quarterly,11,9,2,6,ACH,1128,81,1
CUST_000508,2023-08-04,46,178.37,Monthly,7,5,1,3,ACH,619,65,1
CUST_000509,2025-02-13,8,33.69,Monthly,9,10,3,10,PayPal,1459,100,1
CUST_000510,2024-08-28,51,24.94,Annual,11,11,2,5,PayPal,928,74,1
CUST_000511,2023-08-14,46,23.95,Annual,9,13,2,8,ACH,442,87,1
CUST_000512,2025-08-12,42,40.6,Monthly,8,18,3,1,PayPal,77,52,1
CUST_000513,2023-05-22,17,81.26,Quarterly,4,8,0,3,ACH,1291,57,0
CUST_000514,2021-12-19,9,21.53,Annual,10,9,1,8,PayPal,549,86,1
CUST_000515,2023-08-03,6,71.77,Monthly,10,10,0,7,Invoice,718,75,0
CUST_000516,2021-11-01,43,11.07,Annual,9,8,0,1,Invoice,1188,47,0
CUST_000517,2026-04-28,25,37.14,Quarterly,11,8,2,4,PayPal,1461,72,1
CUST_000518,2023-04-02,39,84.78,Annual,8,8,2,5,PayPal,796,77,1
CUST_000519,2022-12-30,49,30.68,Monthly,9,6,2,5,Credit Card,625,79,1
CUST_000520,2024-03-20,28,51.48,Monthly,10,10,0,5,PayPal,1117,65,1
CUST_000521,2023-12-08,33,21.47,Monthly,4,5,0,4,Credit Card,1186,65,0
CUST_000522,2023-08-15,54,77.74,Monthly,11,10,2,9,Invoice,1742,95,1
CUST_000523,2023-12-01,37,12.68,Annual,12,15,2,1,ACH,1251,50,1
CUST_000524,2022-07-29,9,105.71,Quarterly,8,11,1,7,Invoice,505,79,0
CUST_000525,2026-03-17,18,21.04,Annual,7,11,1,1,PayPal,1580,49,1
CUST_000526,2023-12-18,56,113.73,Quarterly,5,7,3,3,PayPal,1624,73,0
CUST_000527,2024-01-31,59,31.73,Monthly,10,13,5,10,Credit Card,119,100,0
CUST_000528,2023-10-10,21,74.13,Quarterly,8,8,2,5,ACH,650,77,1
CUST_000529,2024-07-16,2,29.23,Annual,6,5,2,8,ACH,1586,95,1
CUST_000530,2025-08-07,58,128.18,Monthly,4,8,3,7,Invoice,370,92,1
CUST_000531,2025-04-28,43,16.77,Annual,10,7,3,7,Credit Card,1574,93,1
CUST_000532,2024-08-05,59,19.83,Monthly,6,12,2,5,ACH,460,73,1
CUST_000533,2023-03-30,38,43.97,Annual,7,12,2,10,Invoice,1417,98,0
CUST_000534,2021-09-12,58,14.27,Annual,7,11,1,7,Invoice,1478,79,1
CUST_000535,2021-09-23,40,20.91,Monthly,11,8,1,10,Credit Card,1621,97,1
CUST_000536,2024-07-15,36,153.91,Annual,11,12,2,3,PayPal,1767,63,0
CUST_000537,2026-01-03,50,197.52,Annual,5,5,3,4,Credit Card,1485,80,1
CUST_000538,2024-01-23,43,33.6,Monthly,6,8,2,4,Credit Card,347,72,0
CUST_000539,2021-11-17,37,138.38,Monthly,6,14,3,2,ACH,1138,61,0
CUST_000540,2023-05-17,15,49.35,Monthly,7,15,1,5,Invoice,767,65,1
CUST_000541,2022-08-02,28,25.72,Annual,8,10,0,9,Invoice,1724,85,0
CUST_000542,2024-04-22,18,70.6,Quarterly,7,11,2,2,PayPal,735,59,0
CUST_000543,2022-03-27,34,63.78,Quarterly,9,4,2,1,PayPal,647,61,1
CUST_000544,2026-01-06,22,236.07,Annual,9,12,2,10,Invoice,901,98,1
CUST_000545,2024-03-03,11,25.4,Annual,9,8,3,8,Credit Card,685,97,1
CUST_000546,2023-03-09,58,65.75,Monthly,11,16,0,5,ACH,704,59,1
CUST_000547,2022-06-16,57,12.67,Annual,14,13,1,4,Credit Card,718,62,0
CUST_000548,2023-07-25,13,16.03,Monthly,7,5,1,3,PayPal,271,65,1
CUST_000549,2021-10-11,4,10.2,Monthly,5,9,2,7,Invoice,1724,86,1
CUST_000550,2023-05-17,22,386.26,Annual,9,11,5,7,PayPal,617,89,1
CUST_000551,2024-08-07,7,91.04,Monthly,11,12,2,9,ACH,851,93,0
CUST_000552,2024-12-06,43,87.26,Annual,7,11,2,4,PayPal,564,69,0
CUST_000553,2021-06-23,54,45.64,Quarterly,5,12,0,3,PayPal,1287,53,1
CUST_000554,2024-02-21,24,27.84,Monthly,14,10,0,6,Credit Card,1155,70,0
CUST_000555,2023-04-09,4,18.2,Monthly,14,14,1,6,Credit Card,1582,71,0
CUST_000556,2021-10-14,28,26.75,Quarterly,9,12,0,5,Invoice,43,63,0
CUST_000557,2023-03-18,15,33.58,Annual,12,8,1,2,PayPal,1150,57,1
CUST_000558,2024-10-20,1,80.59,Monthly,10,9,3,2,Invoice,1229,66,0
CUST_000559,2021-11-20,55,48.79,Monthly,12,8,4,5,Invoice,1059,82,0
CUST_000560,2024-12-31,3,14.03,Annual,8,14,2,3,ACH,333,61,1
CUST_000561,2022-11-19,14,10.91,Annual,10,8,2,3,ACH,1742,67,1
CUST_000562,2023-11-18,38,15.4,Monthly,8,14,1,10,PayPal,1724,91,1
CUST_000563,2022-10-15,50,36.42,Monthly,11,9,2,8,ACH,1541,91,1
CUST_000564,2023-01-06,57,145.3,Quarterly,9,7,2,1,PayPal,1698,58,1
CUST_000565,2024-05-29,1,60.72,Annual,8,13,2,5,PayPal,707,72,0
CUST_000566,2022-04-23,38,90.93,Quarterly,14,10,2,5,Credit Card,274,75,0
CUST_000567,2024-09-29,38,41.4,Annual,10,6,0,9,Credit Card,572,89,1
CUST_000568,2024-03-04,21,32.44,Quarterly,7,13,3,1,Invoice,727,57,0
CUST_000569,2023-12-24,48,15.74,Monthly,9,8,3,1,ACH,1747,62,1
CUST_000570,2025-08-29,29,114.35,Annual,8,8,1,3,Invoice,1070,62,0
CUST_000571,2023-04-29,5,86.43,Monthly,10,14,5,6,ACH,1757,81,0
CUST_000572,2025-11-30,49,19.2,Annual,10,8,1,9,PayPal,1036,92,1
CUST_000573,2021-09-26,10,45.9,Monthly,10,10,2,10,Credit Card,298,100,0
CUST_000574,2022-05-05,28,43.41,Monthly,6,15,2,7,Credit Card,1294,80,0
CUST_000575,2023-08-10,21,59.05,Quarterly,12,14,2,10,Invoice,1010,96,1
CUST_000576,2023-04-19,50,156.11,Quarterly,6,13,3,9,Credit Card,204,97,0
CUST_000577,2024-06-05,7,53.35,Monthly,4,16,2,2,PayPal,498,54,1
CUST_000578,2022-10-02,3,48.85,Annual,14,9,1,5,Invoice,547,71,1
CUST_000579,2022-12-06,45,12.58,Monthly,13,11,1,1,Credit Card,39,49,1
CUST_000580,2023-05-06,47,13.25,Monthly,9,8,1,8,Credit Card,599,87,0
CUST_000581,2023-05-28,20,20.37,Quarterly,10,7,1,3,ACH,581,63,1
CUST_000582,2023-07-29,19,11.65,Monthly,4,10,2,7,Credit Card,555,85,0
CUST_000583,2026-01-29,35,78.0,Quarterly,8,5,2,1,ACH,692,60,0
CUST_000584,2021-06-24,4,74.25,Monthly,4,7,1,6,ACH,1781,78,1
CUST_000585,2023-09-18,5,17.31,Annual,6,10,4,9,ACH,684,100,0
CUST_000586,2023-07-26,1,100.42,Annual,11,8,2,5,PayPal,326,77,1
CUST_000587,2025-02-04,4,18.41,Monthly,5,10,0,7,Invoice,669,75,1
CUST_000588,2022-12-22,12,27.92,Monthly,11,10,2,7,Invoice,1430,85,0
CUST_000589,2023-11-03,27,24.32,Quarterly,7,7,4,8,ACH,372,98,1
CUST_000590,2025-09-27,56,33.29,Annual,12,7,1,5,Credit Card,270,73,1
CUST_000591,2025-01-14,42,24.7,Monthly,5,8,1,4,Invoice,1720,67,0
CUST_000592,2025-02-25,23,43.56,Annual,3,8,1,1,Credit Card,592,52,1
CUST_000593,2025-05-27,25,36.16,Monthly,8,10,4,8,Invoice,139,95,1
CUST_000594,2024-10-29,21,225.51,Monthly,9,12,3,6,Invoice,1625,83,0
CUST_000595,2021-11-09,58,12.88,Monthly,6,19,3,1,ACH,1049,51,1
CUST_000596,2022-09-28,52,17.67,Monthly,5,10,0,5,PayPal,410,65,0
CUST_000597,2022-11-02,24,12.71,Quarterly,5,13,4,10,Credit Card,1276,100,0
CUST_000598,2021-07-10,25,59.15,Annual,9,10,3,2,Credit Card,915,65,1
CUST_000599,2025-05-11,45,12.8,Quarterly,7,9,1,6,ACH,547,76,1
CUST_000600,2026-04-10,55,100.53,Annual,6,15,1,1,ACH,653,45,0
CUST_000601,2021-06-12,46,45.87,Quarterly,9,11,1,4,PayPal,1258,64,1
CUST_000602,2024-11-27,32,47.43,Annual,10,8,2,3,ACH,825,67,0
CUST_000603,2021-06-16,55,51.23,Annual,6,10,1,6,ACH,1197,75,1
CUST_000604,2023-04-05,32,19.37,Quarterly,8,12,3,7,Credit Card,558,88,0
CUST_000605,2024-02-21,5,21.01,Annual,6,14,7,5,Invoice,1227,76,1
CUST_000606,2023-01-15,36,29.2,Monthly,3,10,1,8,ACH,790,85,0
CUST_000607,2022-12-03,46,55.01,Annual,11,7,2,3,Invoice,908,68,1
CUST_000608,2024-04-01,42,21.79,Quarterly,5,10,3,3,Credit Card,508,70,0
CUST_000609,2021-09-23,49,16.18,Annual,7,11,2,2,Invoice,39,59,1
CUST_000610,2025-02-15,42,185.52,Annual,13,10,0,9,ACH,1212,85,1
CUST_000611,2021-11-13,58,11.11,Annual,7,12,3,4,PayPal,600,73,0
CUST_000612,2024-03-25,39,91.15,Quarterly,5,14,4,2,Credit Card,1287,61,1
CUST_000613,2023-07-22,16,87.57,Monthly,5,15,2,7,PayPal,163,80,1
CUST_000614,2022-08-23,33,27.64,Annual,3,9,2,8,Credit Card,1419,91,1
CUST_000615,2024-12-03,49,17.29,Monthly,5,6,1,3,Credit Card,1742,64,1
CUST_000616,2023-06-28,21,17.87,Annual,9,10,4,9,PayPal,902,100,1
CUST_000617,2024-03-02,9,69.77,Annual,7,8,2,4,ACH,690,72,0
CUST_000618,2025-06-01,6,61.47,Monthly,10,9,1,7,ACH,1206,81,1
CUST_000619,2021-06-15,51,86.33,Monthly,6,12,2,9,Credit Card,452,93,0
CUST_000620,2025-08-18,45,148.61,Annual,10,13,1,7,PayPal,577,77,1
CUST_000621,2024-12-22,35,68.87,Monthly,11,10,3,5,ACH,1672,80,1
CUST_000622,2023-11-19,39,18.47,Monthly,8,2,4,10,ACH,1215,100,1
CUST_000623,2025-11-24,22,23.95,Quarterly,11,8,1,1,ACH,357,52,1
CUST_000624,2022-03-26,41,102.32,Monthly,7,10,3,2,PayPal,43,65,1
CUST_000625,2024-01-02,54,21.74,Monthly,10,13,2,7,Invoice,78,82,1
CUST_000626,2021-09-18,5,13.76,Quarterly,7,13,3,5,Invoice,1396,77,0
